,title,fact,opinion,inhibition,fff,activation,moral,cut,length
1411,"凡是依靠身体对抗、战术配合的体育项目,中国队成绩都不理想...",1,2,2,0,0,4,"['凡是', '依靠', '身体', '对抗', '、', '战术', '配合', '的', '体育项目', ',', '中国队', '成绩', '都', '不', '理想', '...']",16
1412,"很不希望在中国好官清官,最后的结局都和岳飞一样。",1,2,2,0,0,5,"['很', '不', '希望', '在', '中国', '好官', '清官', ',', '最后', '的', '结局', '都', '和', '岳飞', '一样', '。']",16
1413,恒大已让中国足球没有了希望,0,2,2,0,0,4,"['恒大', '已', '让', '中国', '足球', '没有', '了', '希望']",8
1414,纳瓦罗：希望中国有更多保利尼奥 埃神还不在最佳状态,1,2,2,0,0,4,"['纳', '瓦罗', '：', '希望', '中国', '有', '更', '多', '保利', '尼奥', ' ', '埃神', '还', '不', '在', '最佳', '状态']",17
1415,苦练田径将是中国队足球“最后的希望”,0,2,2,0,0,4,"['苦练', '田径', '将', '是', '中国队', '足球', '“', '最后', '的', '希望', '”']",11
1416,没有什么别没钱，有什么别有病。不希望这里成为中国最赚钱的企业。,0,2,2,0,0,2,"['没有', '什么', '别', '没', '钱', '，', '有', '什么', '别有', '病', '。', '不', '希望', '这里', '成为', '中国', '最', '赚钱', '的', '企业', '。']",21
1417,哪个瞬间让你感到中国影视已经没有希望了?,0,0,2,0,0,4,"['哪个', '瞬间', '让', '你', '感到', '中国', '影视', '已经', '没有', '希望', '了', '?']",12
1418,如果能重新改一次中国古代历史上著名的遗憾，你更希望看到哪一个,2,0,2,0,0,4,"['如果', '能', '重新', '改', '一次', '中国', '古代', '历史', '上', '著名', '的', '遗憾', '，', '你', '更', '希望', '看到', '哪', '一个']",19
1419,"外国佬对中国的房价感无奈,希望自己可以多挣钱,买个中等房子",1,2,2,0,0,3,"['外国佬', '对', '中国', '的', '房价', '感', '无奈', ',', '希望', '自己', '可以', '多', '挣钱', ',', '买个', '中等', '房子']",17
1420,"我希望全中国房价降价,使劲降,让老百姓人人买得起,尤其是项",2,2,2,0,0,2,"['我', '希望', '全', '中国', '房价', '降价', ',', '使劲', '降', ',', '让', '老百姓', '人人', '买得起', ',', '尤其', '是', '项']",18
1421,"我希望在中国大地上,可获得非洲黑人3分之一的待遇。",2,2,2,0,0,3,"['我', '希望', '在', '中国', '大', '地上', ',', '可', '获得', '非洲', '黑人', '3', '分', '之一', '的', '待遇', '。']",17
1422,"那么邮市还有希望吗?有,但是在中国太难太难了",0,2,2,0,0,0,"['那么', '邮市', '还有', '希望', '吗', '?', '有', ',', '但是', '在', '中国', '太难', '太难', '了']",14
1423,有人说“中国散户炒股亏钱，银行理财收益低，机构投资不靠谱”，那还有理想的投资渠道吗？,1,0,2,0,0,4,"['有人', '说', '“', '中国', '散户', '炒股', '亏钱', '，', '银行', '理财', '收益', '低', '，', '机构', '投资', '不靠', '谱', '”', '，', '那', '还有', '理想', '的', '投资', '渠道', '吗', '？']",27
1424,在中国人寿工作看不到希望怎么办了？（本人25岁，男生，编制内勤。在四五线城市）？,1,0,2,0,0,5,"['在', '中国', '人寿', '工作', '看不到', '希望', '怎么办', '了', '？', '（', '本人', '25', '岁', '，', '男生', '，', '编制', '内勤', '。', '在', '四五', '线', '城市', '）', '？']",25
1425,"这样的发挥,中国男篮小组还有希望没?",0,0,2,0,0,4,"['这样', '的', '发挥', ',', '中国男篮', '小组', '还有', '希望', '没', '?']",10
1426,这样的恒大就是拿了冠军有意思吗?中国足球是一点希望都没了。,0,2,2,0,0,5,"['这样', '的', '恒大', '就是', '拿', '了', '冠军', '有意思', '吗', '?', '中国', '足球', '是', '一点', '希望', '都', '没', '了', '。']",19
1427,"真的是绝望了!毫无改变希望。舆论已经变方向了,中国人遭受的",0,2,2,0,0,5,"['真的', '是', '绝望', '了', '!', '毫无', '改变', '希望', '。', '舆论', '已经', '变', '方向', '了', ',', '中国', '人', '遭受', '的']",19
1428,中国美术学院设计艺术类综分69是不是一点希望都没有了？,1,0,2,0,0,1,"['中国美术学院', '设计', '艺术类', '综分', '69', '是不是', '一点', '希望', '都', '没有', '了', '？']",12
1429,"被誉中国队希望的周琦,全场致命失误,网友:我们的希望不是你",1,2,2,0,0,4,"['被誉', '中国队', '希望', '的', '周琦', ',', '全场', '致命', '失误', ',', '网友', ':', '我们', '的', '希望', '不是', '你']",17
1430,"股票下载,中国股票还有希望么",0,0,2,0,0,5,"['股票', '下载', ',', '中国', '股票', '还有', '希望', '么']",8
1431,"看看大连最后11分钟在干什么,中国足球没希望了,故意禁区里传球",1,2,2,0,0,4,"['看看', '大连', '最后', '11', '分钟', '在', '干什么', ',', '中国', '足球', '没', '希望', '了', ',', '故意', '禁区', '里', '传球']",18
1432,全球艾滋病死亡人数33万 2020年抗艾目标将无法实现,1,2,2,0,0,5,"['全球', '艾滋病', '死亡', '人数', '33', '万', ' ', '2020', '年', '抗艾', '目标', '将', '无法', '实现']",14
1433,通过张扣扣被处死案，你认为穷人活在中国的希望在哪里？,1,0,2,0,0,2,"['通过', '张', '扣扣', '被', '处死', '案', '，', '你', '认为', '穷人', '活在', '中国', '的', '希望', '在', '哪里', '？']",17
1434,"屋漏偏逢连夜雨,阿联受伤国青队输63分,中国篮球有希望吗",1,0,2,0,0,4,"['屋漏', '偏逢', '连夜', '雨', ',', '阿联', '受伤', '国青队', '输', '63', '分', ',', '中国篮球', '有', '希望', '吗']",16
1435,阳光100中国上半年仅完成25%销售目标 一个月出售上亿资产用于还债,1,1,2,0,0,4,"['阳光', '100', '中国', '上半年', '仅', '完成', '25%', '销售', '目标', ' ', '一个月', '出售', '上', '亿', '资产', '用于', '还债']",17
1436,"一针封闭,麦迪的职业生涯全都毁了,中国球迷最后的希望破灭了!",1,2,2,0,0,4,"['一针', '封闭', ',', '麦迪', '的', '职业生涯', '全都', '毁', '了', ',', '中国', '球迷', '最后', '的', '希望', '破灭', '了', '!']",18
1437,在中国资本市场洋面上漂着一根稻草，让游者寄于希望,0,2,2,0,0,2,"['在', '中国', '资本', '市场', '洋面', '上', '漂着', '一根', '稻草', '，', '让', '游者', '寄', '于', '希望']",15
1438,真希望皇马也能来中国认真的拼博一场比赛,2,2,2,0,0,2,"['真', '希望', '皇马', '也', '能', '来', '中国', '认真', '的', '拼博', '一场', '比赛']",12
1439,"支持中国队全部都是归化球员,这样才能够有希望",2,2,2,0,0,3,"['支持', '中国队', '全部都是', '归化', '球员', ',', '这样', '才', '能够', '有', '希望']",11
1440,中国梦想秀：坚强母亲，含泪讲述4年寻子经历，观众忍不住落泪,1,2,2,0,0,1,"['中国', '梦想', '秀', '：', '坚强', '母亲', '，', '含泪', '讲述', '4', '年', '寻子', '经历', '，', '观众', '忍不住', '落泪']",17
1442,中国为何很多企业愿景最终变成了口号？,0,2,2,1,0,2,"['中国', '为何', '很多', '企业', '愿景', '最终', '变成', '了', '口号', '？']",10
1443,"德国农村,为何会被称为中国发展目标?看完才知道差距有多大",0,2,2,0,0,4,"['德国', '农村', ',', '为何', '会', '被', '称为', '中国', '发展', '目标', '?', '看', '完才', '知道', '差距', '有', '多', '大']",18
1444,"来吧,看看是不是真的公益,看看s界还有没有希望,看看中国的",0,2,2,0,0,5,"['来', '吧', ',', '看看', '是不是', '真的', '公益', ',', '看看', 's', '界', '还有', '没有', '希望', ',', '看看', '中国', '的']",18
1445,"男篮世界杯中国队淘汰后,你们最希望最终谁夺冠???",1,0,2,0,3,3,"['男篮', '世界杯', '中国队', '淘汰', '后', ',', '你们', '最', '希望', '最终', '谁', '夺冠', '?', '?', '?']",15
1446,"如果中国最终没能夺冠,各位希望谁来拿冠军?",2,0,2,0,3,4,"['如果', '中国', '最终', '没', '能', '夺冠', ',', '各位', '希望', '谁', '来', '拿', '冠军', '?']",14
1447,中国还有希望吗?毕竟限量880哎!迪爸爸看来不太偏心傻鱼啊,1,2,2,0,0,2,"['中国', '还有', '希望', '吗', '?', '毕竟', '限量', '880', '哎', '!', '迪', '爸爸', '看来', '不太', '偏心', '傻鱼', '啊']",17
1448,中国其实要比印尼更需要迁都,2,2,2,0,0,4,"['中国', '其实', '要', '比', '印尼', '更', '需要', '迁都']",8
1449,中国赛车的希望大雾啊啊,0,2,2,0,0,4,"['中国', '赛车', '的', '希望', '大雾', '啊', '啊']",7
1450,"今天转运中国把我搞崩溃了。运费差投诉无门,希望大家给出主意吧...",1,2,2,1,0,2,"['今天', '转运', '中国', '把', '我', '搞', '崩溃', '了', '。', '运费', '差', '投诉无门', ',', '希望', '大家', '给出', '主意', '吧', '...']",19
1451,"都看衰中国女足前景:难再进世界杯16强,希望别像国足天天",1,2,2,0,0,5,"['都', '看衰', '中国女足', '前景', ':', '难', '再', '进', '世界杯', '16', '强', ',', '希望', '别像', '国足', '天天']",16
1452,"第一次体检,拿药 完全没有中国那种人山人海的感觉。希望",1,2,2,0,3,3,"['第一次', '体检', ',', '拿药', ' ', '完全', '没有', '中国', '那种', '人山人海', '的', '感觉', '。', '希望']",14
1453,非洲部落，非说是中国人希望回国，专家：他们被遗忘了,0,2,2,0,0,3,"['非洲', '部落', '，', '非说', '是', '中国', '人', '希望', '回国', '，', '专家', '：', '他们', '被', '遗忘', '了']",16
1455,命中率并不理想 中国男篮晚上训练结束后玩起中圈投篮,1,2,2,0,0,5,"['命中率', '并', '不', '理想', ' ', '中国男篮', '晚上', '训练', '结束', '后玩起', '中圈', '投篮']",12
1456,为什么中国球员NBA之行全不是很理想？,1,0,2,0,0,4,"['为什么', '中国', '球员', 'NBA', '之行', '全', '不是', '很', '理想', '？']",10
1457,印度消费者认为黑米K20价格较高，希望和中国版本价格一样？,0,2,2,0,0,2,"['印度', '消费者', '认为', '黑米', 'K20', '价格', '较', '高', '，', '希望', '和', '中国', '版本', '价格', '一样', '？']",16
1458,中国医生未来还能有希望吗？一个医学生的迷茫,0,2,2,0,0,1,"['中国', '医生', '未来', '还', '能', '有', '希望', '吗', '？', '一个', '医学生', '的', '迷茫']",13
1459,中国足球目前看没任何希望了,0,2,2,0,0,4,"['中国', '足球', '目前', '看', '没', '任何', '希望', '了']",8
1460,"希望都不要再黑华为了,做个中国企业真难",1,2,2,2,0,3,"['希望', '都', '不要', '再', '黑', '华为', '了', ',', '做个', '中国', '企业', '真', '难']",13
1461,广州赛前低调示人(¨中国平安) 第20次广州德比精彩是唯一目标,1,2,2,0,0,4,"['广州', '赛前', '低调', '示人', '(', '¨', '中国', '平安', ')', ' ', '第', '20', '次', '广州', '德比', '精彩', '是', '唯一', '目标']",19
1462,"当兵走了,希望以后玩手机可以看到中国队夺冠",1,2,2,0,0,4,"['当兵', '走', '了', ',', '希望', '以后', '玩', '手机', '可以', '看到', '中国队', '夺冠']",12
1463,"凡靠身体对抗、战术配合的体育项目,中国队成绩都不理想...",1,2,2,0,0,4,"['凡靠', '身体', '对抗', '、', '战术', '配合', '的', '体育项目', ',', '中国队', '成绩', '都', '不', '理想', '...']",15
1464,"非常不希望在中国当好 官 和清 官,最后的结局都和岳飞一样。",1,2,2,0,0,5,"['非常', '不', '希望', '在', '中国', '当好', ' ', '官', ' ', '和', '清', ' ', '官', ',', '最后', '的', '结局', '都', '和', '岳飞', '一样', '。']",22
1465,"恒大,让中国的足球没有了希望",0,2,2,0,0,4,"['恒大', ',', '让', '中国', '的', '足球', '没有', '了', '希望']",9
1466,卡罗：希望中国有更多保利尼奥 埃神还不在最佳状态,1,2,2,0,0,4,"['卡罗', '：', '希望', '中国', '有', '更', '多', '保利', '尼奥', ' ', '埃神', '还', '不', '在', '最佳', '状态']",16
1467,苦练田径技术将是中国足球“最后的希望”,0,2,2,0,0,4,"['苦练', '田径', '技术', '将', '是', '中国', '足球', '“', '最后', '的', '希望', '”']",12
1468,没什么别没钱，有什么别有病。很不希望这里成为中国最赚钱的企业。,0,2,2,0,0,2,"['没什么', '别', '没', '钱', '，', '有', '什么', '别有', '病', '。', '很', '不', '希望', '这里', '成为', '中国', '最', '赚钱', '的', '企业', '。']",21
1469,哪些瞬间让你感到中国影视已经完全没有希望了?,0,0,2,0,0,4,"['哪些', '瞬间', '让', '你', '感到', '中国', '影视', '已经', '完全', '没有', '希望', '了', '?']",13
1470,如果能重新改变一次中国历史上的著名遗憾，你更希望看到哪一个,2,0,2,0,0,4,"['如果', '能', '重新', '改变', '一次', '中国', '历史', '上', '的', '著名', '遗憾', '，', '你', '更', '希望', '看到', '哪', '一个']",18
1471,"外国对中国的房价无奈,希望自己可以多挣钱,买个中等房子",1,2,2,0,0,3,"['外国', '对', '中国', '的', '房价', '无奈', ',', '希望', '自己', '可以', '多', '挣钱', ',', '买个', '中等', '房子']",16
1472,"我希望全中国房价都降价,使劲降,让老百姓买得起,尤其是",2,2,2,0,0,2,"['我', '希望', '全', '中国', '房价', '都', '降价', ',', '使劲', '降', ',', '让', '老百姓', '买得起', ',', '尤其', '是']",17
1473,"我希望在中国大地上,能获得黑人五分之一的待遇。",2,2,2,0,0,3,"['我', '希望', '在', '中国', '大', '地上', ',', '能', '获得', '黑人', '五分之一', '的', '待遇', '。']",14
1474,"我们邮市还有希望吗?有,但是在中国太难太难了",0,2,2,0,0,0,"['我们', '邮市', '还有', '希望', '吗', '?', '有', ',', '但是', '在', '中国', '太难', '太难', '了']",14
1475,有人说“中国散户炒股易亏钱，理财收益低，机构投资不靠谱”，那还有理想的投资渠道吗？,1,0,2,0,0,4,"['有人', '说', '“', '中国', '散户', '炒股', '易亏', '钱', '，', '理财', '收益', '低', '，', '机构', '投资', '不靠', '谱', '”', '，', '那', '还有', '理想', '的', '投资', '渠道', '吗', '？']",27
1476,在中国人寿工作看不见希望了怎么办？（本人25岁，男生，编制内勤。在四五线城市）？,1,0,2,0,0,5,"['在', '中国', '人寿', '工作', '看不见', '希望', '了', '怎么办', '？', '（', '本人', '25', '岁', '，', '男生', '，', '编制', '内勤', '。', '在', '四五', '线', '城市', '）', '？']",25
1477,"这样的发挥,中国男篮小组还有出线的希望没有?",0,0,2,0,0,4,"['这样', '的', '发挥', ',', '中国男篮', '小组', '还有', '出线', '的', '希望', '没有', '?']",12
1478,这样的恒大就是拿了冠军有意思吗?中国足球真是一点希望都没了。,0,2,2,0,0,5,"['这样', '的', '恒大', '就是', '拿', '了', '冠军', '有意思', '吗', '?', '中国', '足球', '真是', '一点', '希望', '都', '没', '了', '。']",19
