title,fact,opinion,inhibition,fff,activation,moral
8月27日，由《中国经营报》主办的2019中国企业社会责任高峰论坛即将开启，聚焦全球CSR进程、环境保护、员工关爱、精准扶贫、科技赋能的新实践等核心话题，敬请期待！,1,2,0,0,1,4
F35被曝发动机使用中国零件！英国防部长：需要重新认识中国了,1,2,0,0,1,4
"mit这要求看笑了,中国有多少高中生能达到?",0,2,3,0,0,4
QQ游戏中国象棋百分百赢自动下棋需要速度,0,2,1,0,0,0
SABIC全球企业社会责任项目“为世界，零浪费”落地中国,1,1,0,0,1,2
SCP中国分部对特殊编号的投稿是否有要求？,0,0,1,0,0,4
"steam官网注册不了啊!不知什么时候,中国区注册账号需要人",1,1,2,0,0,2
ST慧球：华泰联合证券有限责任公司关于广西慧金科技股份有限公司吸收合并北京天下秀科技股份有限公司暨关联交易之中国证券监督管理委员会上市公司并购重组审核委员会会后二次反馈意见的回复之核查意见,1,2,1,0,0,2
VFine回应被称为“音乐版视觉中国”：没有要求高额赔偿,1,2,1,0,0,2
WTO要求美国履行裁决，外媒：中国报复的机会来了！商务部回应,1,2,0,0,1,2
WTO再要求美执行裁决，美政府大怒，外媒：中国可“合法”反击,1,2,0,0,1,2
埃神回归首场即进球 现场球迷大呼(¨进球)“埃尔克森【¨中国队】！中国队需要你！”,1,2,0,0,3,4
"安能官网,使用不完整的中国地图。",1,1,0,2,0,2
"按照网上解锁教程使用u盘解锁,位置从中国变成了阿根廷。求教这是...",1,0,1,0,0,2
"遨游中国,需要的在下面发一下QQ或百度网盘账号",1,1,0,0,3,1
奥佳华：中国民族证券有限责任公司关于公司公开发行可转换公司债券申请文件反馈意见的回复,1,2,1,0,0,2
八国联军侵华时，七国家要求瓜分中国土地，美国为何不加入？,1,0,1,0,0,1
"巴基斯坦的男人都好有责任感,看到中国人这样帮助他们,瞬间泪目",1,2,1,0,0,1
"把山东大学拆了吧,我们中国不需要这样的大学",2,2,0,2,0,3
吧友们 问个事 中国人寿保险公司那客服售后部应聘还需要交押金,0,0,3,0,0,2
白宫宣布暂缓“乱收费”，巨头进入名单，要求不得把厂搬到中国,1,2,1,0,0,2
白皮书：中国必须统一，也必然统一，我们不承诺放弃使用武力,1,2,3,0,0,3
"白岩松演讲:中国人需要“死亡”教育,不要忌讳这些东西!",1,2,3,0,0,5
"拜仁想买中国球员可以买我啊,工资要求不高,一年一百万欧就行,",2,2,0,0,2,4
包产到户:中国农村集体经济组织实行的一种生产责任制度,1,1,1,0,0,2
包干到户:中国农村家庭联产承包责任制的主要形式,1,1,1,0,0,2
报考中国人民公安大学犯罪学需要什么要求吗？,0,0,1,0,0,4
北京安协发布中国信息化系统集成行业协会涉嫌诈骗法律责任声明,1,1,1,0,0,2
"北京地铁站安检巡逻今年中国建国七十周年,北京市需要大量...",1,2,3,0,0,1
"北京第一高楼中国尊大厦,直冲云天,预计10月份投入使用",1,1,0,0,1,4
北京电影学院，上海戏剧学院，中国传媒大学，浙江传媒学院，是不是都需要艺考？,0,0,1,0,0,2
北京电影学院中国电影研究中心电影研究考研资料（外国电影史）以及复试要求,1,1,1,0,0,2
北京电影学院中国动画研究院动画创作与理论研究考研参考书（影视动画经典作品剖析）以及复试要求,1,1,1,0,0,2
北京国融兴华资产评估有限责任公司关于公司发行股份购买资产之中国证监会上市公司并购重组审核委员会审核意见回复之核查意见,1,2,1,0,0,2
"北京中国音乐学院要一名消防兵,要求年龄40周岁以内,净身高1",1,1,1,0,0,3
"贝尔压倒性的身体优势,不需要战术,去年中国杯",1,2,1,0,0,4
"本人刚从高校毕业返回当地,本人学院通知本人需要将中国共产...",1,1,1,0,0,3
本人手机号中国联通 (已注销 ) 前几天微信被封了 无法使用,1,1,1,0,0,2
本人有300万想成立个中国CSGO俱乐部。需要什么条件?,1,0,1,0,0,4
"比利时大闸蟹泛滥,呼叫需要中国,吃货看到价格:自己吃吧!",1,2,0,2,0,2
比利时大闸蟹泛滥，呼叫需要中国，吃货看到价格：自己留着吃吧,1,2,0,2,0,2
"比利时选手使用阴招击中中国小将,面对质疑,还摊手装无辜!",1,2,0,1,0,2
邴正：中国的崛起，需要共产党员在各个岗位上认真负责,1,2,3,0,0,5
"波兰老爷子自称快变成一个中国人,喝中国的绿茶,使用中国的日历",1,2,1,0,0,3
不懂就问 中国内地押送重型罪犯才会使用脚链的吗,0,0,1,0,0,5
"不负责任的大胆预测,英伦往事灰色的是中国太阳——孙继海!",0,2,1,0,0,3
不忘初心、牢记使命”决胜脱贫攻坚相声小品电视晚会在媒体播出 ,1,1,0,0,1,1
"部落名字,中国福州,需要部落东西的人来加加,一起玩。",1,2,0,0,3,1
"操场偶遇打篮球的小姐姐,接下来的一举动,中国女篮需要你!",1,2,0,0,3,4
"曾经的女排大将,如今远走美国,对女儿只有1个要求:不打中国队",1,2,3,0,0,3
"曾仕强:中国字的使用率是全世界最大的,这是摆明在那里的!",0,2,3,0,0,2
"曾向中国收取天价过路费?如今想建造高铁,还提出这样的要求?",0,2,0,2,0,4
昌飞直升机试飞监控中心建成并投入使用 ― 新闻视点 ― 国防科技信息网 中国最权威的国防科技信息的专业门户 国际军事新闻 国内军事新闻 热点军事专题 中国独家的军事图片 军事视频,1,1,0,0,1,4
朝鲜战争：美将领提出使用核武器，没吓到中国却反而吓到了英法,1,1,0,3,0,1
"炒股需要哪些知识,中国股票信息网",0,0,1,0,0,2
"炒股需要什么手续,中国铁路的股票",0,0,1,0,0,2
"陈岚:中国家庭需要教育的是家长,你孩子最终会全盘拷贝你的人生",0,2,3,0,0,1
成功竞得中国上海之土地使用权及有关合资企业之关连交易,1,1,0,0,1,2
"成吉思汗是不是中国人,这个问题很好回答嘛,根本不需要争论",0,2,0,2,0,3
成龙、李连杰和钱学森、袁隆平，谁对人类的贡献更大？在中国更需要谁？为什么？,0,0,3,0,0,4
承担这个年龄不该承担的责任加油!少年强则中国强,0,2,3,0,0,1
乘理想之舟 铸信念之塔| 融创中国第六季创想营DAY-4,1,2,0,0,3,4
吃瓜一天了，我只想对幂说，中国还有很多盲童需要...,1,2,1,0,0,1
充错话费，对方手机不用了，一直关机，用户要求中国移动退还,1,2,1,0,0,2
"除了万里长城外,中国还有一项绝世工程,如今已使用了两千多年!",1,2,0,0,1,4
除了中国以外还有哪些国家使用筷子吃饭？,1,0,1,0,0,3
处境尴尬！中国一款战机已服役50年，即使无法代替，却不再被需要,1,2,3,0,0,4
创新为本 责任当先 民营企业助推中国特色文化传播,0,2,0,0,1,3
创意工坊需要中国Mod!红色计划宣传贴,0,2,0,0,3,4
纯手工! 泰国陆军为中国造85装甲车涂数码迷彩 使用大量报纸,1,1,1,0,0,2
"此技术中国是全球第三个掌握,新一代返回式卫星,可重复使用15次",1,1,0,0,1,4
"此无耻小国,人均欠中国8000元,11年不还,如今要求我国免除债务",1,2,0,2,0,2
从0：3到3：2！中国女排逆境中爆发，年轻小将需要更多的鼓励,1,2,0,0,1,1
从澳大利亚代购的东西到中国山东需要多久，带上海关时间？,1,0,3,0,0,2
"从国外进口干鱼鳞到中国,需要准入证吗,还需要什么证件???",1,0,3,0,0,4
从人格与责任而言，你怎样看待当代中国知识分子？,0,0,1,0,0,5
"答案聊球:对话“篮球喷子”,别贬低中国队,男篮需要“真球迷”",0,2,0,2,0,3
"大厨亲自上手,决定做一个西式的中国冷面,需要哪些材料呢?",1,0,0,0,3,4
"大家好,我是布朗尼,我现在在中国,我需要骑共享单车上路",1,1,1,0,0,3
大家怎样看待堂吉诃德?我觉得中国还真需要这种坚定的理想...,1,2,0,0,3,5
"大结局:人民解放军要求,他国军舰必须撤离中国内河,真是霸气!",0,2,3,0,0,2
"大量印度游客涌入中国,疯狂抢购我国这一特产:我们很需要",1,2,1,0,0,2
大企业还需要去中国信用网查企业信用么?,0,0,1,0,0,5
大势所趋!台“友邦”再生变故 议员要求6个月内与中国大陆建交,1,2,0,0,1,3
当代究竟需不需要中国诗词大会出来的这种文艺人才?,1,0,3,0,0,4
"当代中国,为何需要进行“第三次启蒙”?",0,0,0,2,0,2
当代中国马克思主义大众化的时代要求,0,2,1,0,0,3
党员义务党员必须履行下列义务:(共产党代表人;中国共产党总书,0,2,1,0,0,3
德国人私藏中国大量文物，被抓获时为躲避处罚，提出荒谬要求,1,1,0,1,0,2
"德国-中国 国际件需要多久,买的头盔,我这是不是被他们吃了",1,0,0,1,0,2
第四次工业革命：中国的角色与责任,0,1,1,0,0,4
第一次使用转运中国 大家自己看,1,1,1,0,0,0
第一个使用中国武术的奥特曼,1,1,3,0,0,4
"点赞!平凡不平庸,城市建设者彰显中国工人的责任和担当",0,2,0,0,3,5
刁亦男：中国电影需要在传统文化基础上创新,0,2,3,0,0,4
"丁彦雨航没有恢复到巅峰,但是精神意志,却是中国队急需的",1,2,3,0,0,5
丁业现：发挥支部堡垒和党员旗帜作用 为谱写好中华民族伟大复兴中国梦西藏篇章作贡献 ,0,2,0,0,3,3
叮 有没有需要讲题学乐理的童鞋 看这里楼楼今年中国音乐学院准,1,0,1,0,0,1
顶尖车企需要中国技术，比亚迪（01211）联合丰田（TM.US）开发纯电动车,1,2,0,0,1,2
"东南亚使用筷子频率高的国家,四十年前跟我们干架,如今依赖中国",1,2,3,0,0,3
动员20万兵力，美国需要3个小时俄罗斯要1天，中国需要多久,1,0,1,0,0,3
都别抛了 再抛通号真的就废了 强烈要求废除中国通号的融券资格,1,2,0,2,0,2
豆瓣评分8.3，中国台湾这部剧，说出每个家长都需要反思的问题！,1,2,1,0,0,4
锻炼还需要理由？中国小伙用行动告诉你坚持才是硬道理！,0,2,0,0,3,5
队魂!老将周挺生涯400场目标达成 做中国三浦知良?,1,2,0,0,3,4
"对于中国的这份要求,被史迪威曲解,却又说他诚心尽力?",1,2,1,0,0,2
多国代表团抵达中国，纷纷要求购买我军武器，无人机成关注焦点,1,2,0,0,3,4
俄军即将装备S-500防空系统，性能远超红旗9，中国需要进口吗？,1,0,3,0,0,4
俄罗斯决定免费引进中国移民，只有一个要求！网友表示听完我笑了,1,2,0,0,2,3
"俄罗斯想送中国一块地,却提这一要求,太奇怪了",2,2,1,0,0,2
俄罗斯引进中国移民，每人免费赠送15亩土地，但只有一个要求？,1,1,3,0,3,3
俄媒:使用中国产装备 莫斯科要与中国开展地铁竞赛,1,2,3,0,0,2
俄媒：中国首艘国产航母将于年底前正式交付使用,1,1,0,0,1,4
俄专家称中国掌握秘密武器，其他国家想赶上中国需要十年时间,0,2,1,0,0,4
二维码是日本的？要求中国赔巨额专利费，马云：日本用淘宝咋算？,1,2,0,2,0,2
"法国米其林三星大厨靠模具拉糖,而中国街头大叔只需要一双手...",1,1,1,0,0,4
法媒：在中国，付款也需要美颜吗？,0,0,1,0,0,2
凡是说中国武术需要改进的 不是傻B 就是骗子 或兼而有之,0,2,0,2,0,2
反对暴漫!姓王的把我们中国人当智障!要求立刻进监狱!!!,0,2,0,1,0,2
"房地产这个尿壶要被踢开了,中国经济短期内不再需要房地产拉动!",0,2,0,2,0,2
飞机上看越南首都，想赶上中国，来看看还需要多少年,1,1,1,0,0,4
非洲人都是怎么建房子的？这效率真让人捉急，怪不得需要中国援建,1,2,0,2,0,1
"非洲人有多懒?中国老板:每天工作三小时,还要求“欧洲式”待遇",1,2,0,2,0,2
"非洲小姐姐吃火锅,竟然这样使用筷子,幸好她不是中国人!",1,2,0,2,0,3
非洲一国家欠中国巨款无力偿还，直接将人民币当法定货币使用！,1,1,0,2,0,3
非洲最大的清真寺，使用寿命可达500年，原来是中国建造！,1,2,0,0,1,1
枫叶国也开始美丽的风景线了，示威者要求加拿大向中国道歉,1,2,0,1,0,2
复兴中华民族是所有中国人的责任。,0,2,0,0,3,3
伽利略瘫痪，马云投资的公司将其“复活”，为何需要中国的技术？,1,0,0,0,1,4
该国再购中国军武，却提出无理要求，中船重工：这个口子不能开,1,2,0,2,0,2
"感觉中国足球急需的不是归化外援,是要多归为几位裁判。",0,2,2,0,0,5
"干得好,中国最好不要使用美国Windows系统,Android",0,1,0,2,0,4
"刚看了中国城,感觉特别好,有需要的可以共享:一部韩国黑帮影",1,2,0,0,3,3
刚入职全国房地产TOP4的融创中国义乌壹号院主管职务，急需招聘一批渠道专员，大家有好的建议吗？,1,0,1,0,0,1
港证监:若中国宝武零代价取马钢权益 要约责任不宽免,0,2,1,0,0,2
高通宣布5G天价专利费，中国需交3500亿，不然停止使用5G,1,2,0,1,0,2
高通再催5G专利费，中国每年需交3800亿，不然禁止使用5G,1,2,0,1,0,2
告别对进口天然气的依赖，中国发现能源宝藏，足够使用300年,0,2,0,0,1,4
告诉你为什么中国女排不需要提前打热身赛。目前其他国家的...,0,2,1,0,0,4
隔水烹饪，中国人的发明，对食材要求很高,1,2,1,0,0,4
"葛大爷要求真高,这大美女长得还不顺眼,中国没几个顺眼的了!",0,2,0,2,0,4
各国集结20万兵力要多久？美3小时，俄罗斯1天，中国需要多久？,1,0,1,0,0,3
"各位学长,学姐 20考研,中国地质大北京,土管专业,需要帮助",1,0,3,0,0,1
"各位学长学姐,我是外地的,到学校后需要更换中国移动手机号吗,",1,0,1,0,0,1
给留学生装空调，却回绝给中国学生安置，要求装空调学生被宿舍处置,1,1,0,1,0,2
"跟美国还是不要对着干为好,中国需要美国多于美国需要中国",0,2,0,3,0,4
"跟我学会使用中国网络用语,让你的中国留学生活变的硬核起来 #水滴...",0,2,1,0,0,3
"公益社会论文,关于“责任中国”2019公益盛典相关参考文献资料",1,1,1,0,0,1
"功夫不负有心人!这次中国终于发现“宝藏”,足够中国使用300年",0,2,0,0,1,2
苟仲文:我对中国足球现状负有领导责任。,0,2,2,0,0,5
购买中国武器，拒绝使用中国钢材，这国换回血淋淋的教训,1,2,3,0,0,2
"股票下跌谁之责任,中国股票报价",0,0,1,0,0,2
"股票中cci指数的使用,中国国航股票咨询",0,1,1,0,0,0
"鼓噪抵制中国产品,印度民粹组织要求5G“本土造”环球网大",1,2,0,2,0,4
关于配合中国证券登记结算有限责任公司开展原始股征税业务通关测试的通知,1,1,1,0,0,0
关于增加中国中投证券有限责任公司为旗下部分基金销售机构同时开通定期定额投资、转换业务的公告,1,1,1,0,0,0
关于中国宝武钢铁集团有限公司豁免要约收购马鞍山钢铁股份有限公司股份义务申请的反馈意见,1,2,1,0,0,2
关于中国国际皮革展览会参展商规范使用“leather”的通知,1,2,1,0,0,4
关于中国建银投资有限责任公司2019年公开发行公司债券（第一期）临时受托管理事务报告,1,1,1,0,0,0
关于中金新安灵活配置混合型证券投资基金在中国中投证券有限责任公司开展赎回费率优惠的公告,1,1,0,0,1,2
